id,m1,m2,q0star,alpha,phi0,tc,dist,incl,seed,created_at,model
3850,68.802240,23.877715,0.065512,0.209418,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3851,49.277173,47.666582,-0.244997,-0.182226,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3852,41.327184,18.181824,0.223515,0.767152,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3853,59.399391,31.473007,0.139427,0.595032,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3854,56.564762,5.715714,-0.029672,-0.447606,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3855,77.771145,67.474463,0.299591,0.412788,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3856,37.483532,10.339710,-0.168811,-0.513400,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3857,68.406457,14.310218,0.042097,0.999018,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3858,76.954628,34.208646,-0.089392,-0.083953,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3859,60.663447,58.023361,0.200027,0.055784,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3860,30.674798,9.434634,-0.230985,-0.892663,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3861,50.249471,39.572181,-0.015651,-0.721520,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3862,50.808610,14.864917,0.115948,0.322141,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3863,77.329495,67.175407,-0.154717,-0.286346,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3864,27.629501,23.278783,0.276186,0.638911,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3865,54.481609,14.973590,-0.206887,0.491408,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3866,63.692756,10.633065,0.261479,-0.590067,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3867,62.555046,42.558493,-0.067784,0.547677,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3868,42.403664,36.181224,0.101351,-0.402204,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3869,73.842290,27.208168,0.185440,-0.229596,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3870,52.333078,28.772527,-0.283109,0.812569,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3871,73.543073,44.379848,0.027399,-0.793925,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3872,23.078433,6.071546,-0.141553,0.132767,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3873,71.471675,7.298763,-0.258156,0.666001,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3874,74.586077,31.143285,0.210795,-0.252888,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3875,53.596918,46.732290,-0.099717,0.357536,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3876,28.361035,20.726134,0.068831,-0.692462,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3877,52.164719,37.261422,0.284756,-0.927569,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3878,43.749662,12.949812,-0.184379,0.030142,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3879,64.890099,64.809573,0.144879,-0.111532,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3880,40.068468,16.274623,-0.023486,0.962145,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3881,47.895956,22.016052,0.092780,0.156437,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3882,66.021432,17.218289,-0.038122,-0.760956,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3883,79.701182,49.582501,0.232546,0.851383,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3884,38.528068,25.257671,-0.199051,-0.200050,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3885,66.072477,29.556871,-0.114381,-0.433691,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3886,59.363523,36.542769,0.016631,0.522524,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3887,75.873322,60.339178,-0.272783,-0.621065,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3888,13.120158,7.118960,0.158705,0.454046,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3889,57.064253,11.528912,-0.061582,-0.034878,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3890,78.851593,8.050995,0.106819,0.883538,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3891,69.791429,57.863828,-0.222438,-0.972988,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3892,35.166710,32.590075,0.246659,0.077514,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3893,76.384307,42.371583,0.030735,0.312132,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3894,48.892977,26.229939,-0.137777,-0.645106,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3895,69.956501,51.647703,0.172735,0.742670,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3896,21.381458,15.811151,-0.296252,-0.331510,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3897,61.614677,17.750319,0.196783,-0.541482,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3898,61.791214,40.999854,-0.234668,0.376415,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3899,55.884177,45.353535,0.054745,-0.482040,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3900,34.261370,11.574391,-0.076302,0.568920,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3901,43.415920,24.413343,-0.160973,0.803050,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3902,54.253288,21.699041,0.270661,-0.153670,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3903,75.222926,70.766556,-0.000007,0.236035,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3904,29.735499,7.973447,0.130858,-0.838602,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3905,65.559833,7.543085,-0.034651,0.401053,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3906,71.489758,39.399163,0.133861,-0.548479,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3907,54.976620,52.502208,-0.174376,0.591112,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3908,23.983111,12.612180,0.294611,-0.490499,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3909,46.211329,33.538038,0.059946,-0.131367,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3910,45.783768,21.246665,-0.108456,0.794480,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3911,70.692444,62.221576,0.218535,-0.813861,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3912,31.922658,17.027117,-0.250562,0.228935,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3913,60.734039,20.639803,0.167535,0.893923,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3914,70.405031,6.724241,-0.264099,-0.055090,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3915,66.721174,49.341664,0.008982,0.082525,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3916,41.630085,35.893643,-0.121883,-0.999544,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3917,78.869156,32.141388,-0.187794,-0.639924,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3918,58.605327,26.089554,0.243657,0.285405,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3919,79.593248,47.391454,-0.048179,-0.320961,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3920,17.723220,11.080381,0.082869,0.722293,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3921,51.252850,12.396970,-0.287505,-0.766505,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3922,76.303698,16.205861,0.181630,0.183532,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3923,75.735601,59.793743,-0.145362,-0.209989,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3924,28.833527,26.879074,0.023003,0.871148,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3925,70.623446,38.097848,0.257669,0.512505,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3926,50.305846,34.334836,-0.211282,-0.413846,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3927,66.744620,57.568763,0.096954,0.448425,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3928,21.585675,7.546055,-0.071593,-0.593898,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3929,74.553201,15.826079,0.119757,-0.274581,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3930,65.551215,30.404795,-0.011255,0.673960,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3931,44.491174,43.078423,0.280581,-0.717568,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3932,36.812749,22.036682,-0.150906,0.365003,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3933,56.405129,27.619522,-0.084996,0.004895,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3934,54.045590,11.053868,0.045906,-0.919960,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3935,75.034621,62.393917,-0.227174,0.940318,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3936,40.220472,6.557121,0.204423,-0.103439,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3937,54.052691,5.329903,0.012824,-0.570206,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3938,73.991616,13.406164,-0.118775,0.481373,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3939,64.764518,52.781751,0.154312,-0.375022,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3940,37.849728,26.466656,-0.276591,0.542041,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3941,72.218135,35.732551,-0.042516,0.839648,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3942,43.300006,32.740004,0.088973,-0.235129,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3943,64.434398,45.395317,-0.202859,0.152517,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3944,19.719930,14.525046,0.228153,-0.803850,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3945,68.251772,22.848406,-0.179986,-0.076329,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3946,67.898595,36.706653,0.288564,0.973756,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3947,59.922274,51.531954,-0.019679,-0.884555,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3948,39.141961,5.192687,0.149273,0.033943,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3949,48.937028,29.951453,0.214603,0.330084,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3950,61.093667,18.521540,-0.253763,-0.743197,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3951,78.069595,77.385005,0.073225,0.646364,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3952,24.544937,13.587030,-0.095910,-0.311437,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3953,76.552195,9.891180,0.265094,0.200863,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3954,78.512800,28.406372,-0.165955,-0.850243,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3955,57.306261,49.726579,0.125876,0.760067,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3956,31.024320,15.387952,-0.005575,-0.157500,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3957,58.363496,40.585685,-0.239651,-0.454619,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3958,48.115269,9.094928,0.191216,0.619685,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3959,69.250770,69.073545,-0.081871,-0.521875,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3960,33.541415,19.376786,0.049764,0.434995,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3961,43.877421,18.327291,-0.132796,0.691781,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3962,63.337535,23.580717,0.036303,-0.358807,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3963,73.008190,46.974078,-0.290685,0.253432,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3964,34.617377,29.607056,0.177717,-0.664593,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3965,63.206246,25.136263,0.112388,-0.961223,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3966,56.240745,41.752607,-0.056601,0.112562,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3967,72.533048,54.873967,0.251641,-0.030927,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3968,10.240278,8.770588,-0.216871,0.926401,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3969,79.759430,9.070119,0.095448,-0.173747,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3970,72.887547,25.199137,-0.073650,0.776260,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3971,56.521966,48.281717,0.253338,-0.865277,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3972,25.362588,16.832814,-0.215065,0.215828,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3973,60.429701,34.336085,-0.149726,0.419686,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3974,46.747825,7.028723,0.019262,-0.506636,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3975,66.416842,63.037933,-0.288980,0.603652,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3976,36.198118,17.972864,0.179532,-0.438639,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3977,47.083437,19.109334,-0.227444,-0.679840,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3978,69.001521,20.374701,0.203605,0.268733,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3979,71.564546,47.792886,-0.088227,-0.374779,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3980,40.244884,31.050701,0.043225,0.707822,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3981,65.273665,31.346775,0.277309,0.910215,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3982,57.646991,39.685188,-0.153556,-0.014672,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3983,78.780324,52.216051,0.119530,0.097590,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3984,12.898194,10.140357,-0.012105,-0.946196,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3985,55.528452,13.337281,0.217626,0.558235,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3986,77.116909,11.930402,-0.250923,-0.391269,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3987,61.517229,60.752365,0.057320,0.496338,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3988,41.097016,29.628426,-0.111632,-0.585240,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3989,74.843938,39.483335,-0.176971,-0.788610,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3990,51.854910,30.114201,0.291395,0.137208,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3991,68.148416,43.369166,-0.035593,-0.219149,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3992,23.116431,21.746081,0.133542,0.823615,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3993,69.728604,14.880046,-0.050181,0.049243,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3994,64.734573,35.229821,0.081418,-0.899803,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3995,56.673914,43.526831,-0.191669,0.989796,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3996,36.014416,8.441047,0.239234,-0.092301,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3997,51.561757,26.239759,0.005149,-0.295183,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3998,52.499958,15.896811,-0.126339,0.630178,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
3999,76.044519,73.636545,0.165493,-0.728171,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4000,26.570013,5.029800,-0.265520,0.315112,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4001,49.227773,6.294246,-0.082114,0.856092,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4002,74.789949,18.230939,0.048897,-0.194986,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4003,78.360332,53.727784,-0.242938,0.167247,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4004,27.283299,24.254343,0.188550,-0.750288,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4005,67.375084,37.130626,0.122629,-0.609908,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4006,44.827326,37.583198,-0.008272,0.464367,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4007,65.814161,59.045597,0.264809,-0.429116,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4008,16.070679,6.069221,-0.166789,0.527722,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4009,72.527052,21.889784,0.250145,0.349054,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4010,67.103696,32.430944,-0.218989,-0.701566,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4011,50.591644,45.704223,0.108003,0.658751,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4012,38.328750,19.410881,-0.060362,-0.259303,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4013,53.157842,28.547657,-0.295037,-0.118435,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4014,59.562912,14.301155,0.173914,0.955382,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4015,75.999518,63.869677,-0.134323,-0.936184,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4016,38.744713,12.037965,0.034225,0.021172,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4017,62.901915,11.439958,-0.204885,-0.475496,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4018,79.898001,42.057081,0.226749,0.576055,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4019,58.836730,54.569629,-0.046332,-0.532263,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4020,32.427830,10.544759,0.084533,0.384768,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4021,44.767683,41.398610,0.150453,0.244877,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4022,49.055294,22.690312,-0.280997,-0.829872,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4023,73.898463,70.045383,0.010838,0.809697,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4024,28.716640,20.335122,-0.120210,-0.146637,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4025,58.077339,16.781945,0.072303,-0.983541,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4026,61.958058,9.380942,-0.096208,0.066576,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4027,68.787376,45.447043,0.212029,-0.039813,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4028,33.827441,33.219588,-0.256959,0.878714,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4029,77.424296,24.319907,-0.022284,0.737358,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4030,55.294998,27.534414,0.146117,-0.335956,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4031,71.735001,50.598687,-0.180874,0.301682,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4032,14.515987,7.806531,0.288223,-0.656147,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4033,59.676413,8.255204,-0.159121,0.093700,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4034,70.993489,5.438835,0.272329,-0.989242,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4035,67.751492,54.553356,-0.017084,0.898511,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4036,37.206647,24.768450,0.113964,-0.049904,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4037,77.873712,33.961230,0.198625,-0.316262,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4038,44.998500,24.740534,-0.233009,0.727369,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4039,61.509385,48.414200,0.037659,-0.629134,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4040,19.044654,17.523458,-0.093206,0.296091,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4041,64.225619,21.058467,0.024241,0.584228,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4042,69.615163,38.388913,-0.144160,-0.497279,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4043,53.845458,48.624917,0.185097,0.392449,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4044,42.121798,13.613111,-0.284000,-0.557462,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4045,44.906539,32.858207,-0.068084,-0.822355,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4046,58.113542,20.208422,0.100427,0.219842,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4047,79.174656,71.988210,-0.210085,-0.138636,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
4048,32.970215,11.870178,0.258902,0.788085,0.000000,0.000000,1000.000000,0.000000,12345,2025-08-23T01:59:12.406392+00:00,default
