chapter	kind	path	ext	basename	prefix	in_payload	cleanup_class	delete_reason
10	scripts	scripts/chapter10/diag_phi_fpeak.py.r12O.20251105T011225Z.bak	.bak	diag_phi_fpeak.py.r12O.20251105T011225Z.bak	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/diag_phi_fpeak.py.r12Q.20251105T011914Z.bak	.bak	diag_phi_fpeak.py.r12Q.20251105T011914Z.bak	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/diag_phi_fpeak.py.r12W.20251105T013450Z.bak	.bak	diag_phi_fpeak.py.r12W.20251105T013450Z.bak	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/diag_phi_fpeak.py.r12X.20251105T013719Z.bak	.bak	diag_phi_fpeak.py.r12X.20251105T013719Z.bak	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/diag_phi_fpeak.py.r12Y.20251105T013956Z.bak	.bak	diag_phi_fpeak.py.r12Y.20251105T013956Z.bak	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/diag_phi_fpeak.py.r12Z.20251105T014152Z.bak	.bak	diag_phi_fpeak.py.r12Z.20251105T014152Z.bak	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/diag_phi_fpeak.py.r12b.20251104T211740Z.bak	.bak	diag_phi_fpeak.py.r12b.20251104T211740Z.bak	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/diag_phi_fpeak.py.r12c.20251104T211939Z.bak	.bak	diag_phi_fpeak.py.r12c.20251104T211939Z.bak	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/diag_phi_fpeak.py.r12h.20251104T212533Z.bak	.bak	diag_phi_fpeak.py.r12h.20251104T212533Z.bak	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/diag_phi_fpeak.py.r12i.20251105T003854Z.bak	.bak	diag_phi_fpeak.py.r12i.20251105T003854Z.bak	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/eval_primary_metrics_20_300.py.bak	.bak	eval_primary_metrics_20_300.py.bak	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/eval_primary_metrics_20_300.py.bak.20251104T194759Z	.20251104T194759Z	eval_primary_metrics_20_300.py.bak.20251104T194759Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/eval_primary_metrics_20_300.py.bak.20251104T202456Z	.20251104T202456Z	eval_primary_metrics_20_300.py.bak.20251104T202456Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/eval_primary_metrics_20_300.py.bak.20251104T202752Z	.20251104T202752Z	eval_primary_metrics_20_300.py.bak.20251104T202752Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/eval_primary_metrics_20_300.py.bak.20251104T203914Z	.20251104T203914Z	eval_primary_metrics_20_300.py.bak.20251104T203914Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/eval_primary_metrics_20_300.py.bak.20251104T204319Z	.20251104T204319Z	eval_primary_metrics_20_300.py.bak.20251104T204319Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/eval_primary_metrics_20_300.py.bak_20251031T182357Z	.bak_20251031T182357Z	eval_primary_metrics_20_300.py.bak_20251031T182357Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/eval_primary_metrics_20_300.py.bak_20251031T204500Z	.bak_20251031T204500Z	eval_primary_metrics_20_300.py.bak_20251031T204500Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/eval_primary_metrics_20_300.py.bak_20251031T204856Z	.bak_20251031T204856Z	eval_primary_metrics_20_300.py.bak_20251031T204856Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/generate_data_chapter10.py.bak	.bak	generate_data_chapter10.py.bak	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/generate_data_chapter10.py.bak.20251104T202456Z	.20251104T202456Z	generate_data_chapter10.py.bak.20251104T202456Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/generate_data_chapter10.py.bak.20251104T203914Z	.20251104T203914Z	generate_data_chapter10.py.bak.20251104T203914Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/generate_data_chapter10.py.bak.20251104T204319Z	.20251104T204319Z	generate_data_chapter10.py.bak.20251104T204319Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/generate_data_chapter10.py.bak_20251031T182357Z	.bak_20251031T182357Z	generate_data_chapter10.py.bak_20251031T182357Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/generate_data_chapter10.py.bak_20251031T204500Z	.bak_20251031T204500Z	generate_data_chapter10.py.bak_20251031T204500Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/generate_data_chapter10.py.bak_20251031T204856Z	.bak_20251031T204856Z	generate_data_chapter10.py.bak_20251031T204856Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/generate_data_chapter10.py.broken.20251021T121011	.20251021T121011	generate_data_chapter10.py.broken.20251021T121011	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/inspect_topk_residuals.py.bak	.bak	inspect_topk_residuals.py.bak	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/inspect_topk_residuals.py.bak.20251104T204319Z	.20251104T204319Z	inspect_topk_residuals.py.bak.20251104T204319Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/inspect_topk_residuals.py.bak_20251031T182357Z	.bak_20251031T182357Z	inspect_topk_residuals.py.bak_20251031T182357Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/inspect_topk_residuals.py.bak_20251031T204500Z	.bak_20251031T204500Z	inspect_topk_residuals.py.bak_20251031T204500Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/inspect_topk_residuals.py.bak_20251031T204856Z	.bak_20251031T204856Z	inspect_topk_residuals.py.bak_20251031T204856Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/plot_fig01_iso_p95_maps.py.autofix.bak	.bak	plot_fig01_iso_p95_maps.py.autofix.bak	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/plot_fig01_iso_p95_maps.py.bak	.bak	plot_fig01_iso_p95_maps.py.bak	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/plot_fig01_iso_p95_maps.py.bak.20251104T194759Z	.20251104T194759Z	plot_fig01_iso_p95_maps.py.bak.20251104T194759Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/plot_fig01_iso_p95_maps.py.bak.20251104T202456Z	.20251104T202456Z	plot_fig01_iso_p95_maps.py.bak.20251104T202456Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/plot_fig01_iso_p95_maps.py.bak.20251104T202752Z	.20251104T202752Z	plot_fig01_iso_p95_maps.py.bak.20251104T202752Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/plot_fig01_iso_p95_maps.py.bak.20251104T203914Z	.20251104T203914Z	plot_fig01_iso_p95_maps.py.bak.20251104T203914Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/plot_fig01_iso_p95_maps.py.bak.20251104T204319Z	.20251104T204319Z	plot_fig01_iso_p95_maps.py.bak.20251104T204319Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/plot_fig01_iso_p95_maps.py.bak.20251104T204632Z	.20251104T204632Z	plot_fig01_iso_p95_maps.py.bak.20251104T204632Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/plot_fig01_iso_p95_maps.py.bak.20251104T205352Z	.20251104T205352Z	plot_fig01_iso_p95_maps.py.bak.20251104T205352Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/plot_fig01_iso_p95_maps.py.bak_20251030T154848	.bak_20251030T154848	plot_fig01_iso_p95_maps.py.bak_20251030T154848	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/plot_fig01_iso_p95_maps.py.bak_20251030T155713	.bak_20251030T155713	plot_fig01_iso_p95_maps.py.bak_20251030T155713	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/plot_fig01_iso_p95_maps.py.bak_20251030T160451	.bak_20251030T160451	plot_fig01_iso_p95_maps.py.bak_20251030T160451	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/plot_fig01_iso_p95_maps.py.bak_20251031T171956Z	.bak_20251031T171956Z	plot_fig01_iso_p95_maps.py.bak_20251031T171956Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/plot_fig01_iso_p95_maps.py.bak_20251031T172143Z	.bak_20251031T172143Z	plot_fig01_iso_p95_maps.py.bak_20251031T172143Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/plot_fig01_iso_p95_maps.py.bak_20251031T173142Z	.bak_20251031T173142Z	plot_fig01_iso_p95_maps.py.bak_20251031T173142Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/plot_fig01_iso_p95_maps.py.bak_20251031T204500Z	.bak_20251031T204500Z	plot_fig01_iso_p95_maps.py.bak_20251031T204500Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/plot_fig01_iso_p95_maps.py.bak_20251031T204856Z	.bak_20251031T204856Z	plot_fig01_iso_p95_maps.py.bak_20251031T204856Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/plot_fig01_iso_p95_maps.py.r10.20251104T210441Z.bak	.bak	plot_fig01_iso_p95_maps.py.r10.20251104T210441Z.bak	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/plot_fig01_iso_p95_maps.py.r11.20251104T211127Z.bak	.bak	plot_fig01_iso_p95_maps.py.r11.20251104T211127Z.bak	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/plot_fig01_iso_p95_maps.py.r12.20251104T211548Z.bak	.bak	plot_fig01_iso_p95_maps.py.r12.20251104T211548Z.bak	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/plot_fig01_iso_p95_maps.py.rescue.20251105T160822Z.bak	.bak	plot_fig01_iso_p95_maps.py.rescue.20251105T160822Z.bak	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/plot_fig01_iso_p95_maps.py.rescue.20251105T165113Z.bak	.bak	plot_fig01_iso_p95_maps.py.rescue.20251105T165113Z.bak	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/plot_fig01_iso_p95_maps.py.rescue2.20251105T161809Z.bak	.bak	plot_fig01_iso_p95_maps.py.rescue2.20251105T161809Z.bak	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/plot_fig01_iso_p95_maps.py.rescue3.20251105T162439Z.bak	.bak	plot_fig01_iso_p95_maps.py.rescue3.20251105T162439Z.bak	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/plot_fig01_iso_p95_maps.py.rescue3b.20251105T162818Z.bak	.bak	plot_fig01_iso_p95_maps.py.rescue3b.20251105T162818Z.bak	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/plot_fig01_iso_p95_maps.py.rescue3c.20251105T163042Z.bak	.bak	plot_fig01_iso_p95_maps.py.rescue3c.20251105T163042Z.bak	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/plot_fig01_iso_p95_maps.py.rescue3d.20251105T163331Z.bak	.bak	plot_fig01_iso_p95_maps.py.rescue3d.20251105T163331Z.bak	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/plot_fig02_scatter_phi_at_fpeak.py.bak.20251104T194759Z	.20251104T194759Z	plot_fig02_scatter_phi_at_fpeak.py.bak.20251104T194759Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/plot_fig02_scatter_phi_at_fpeak.py.bak.20251104T202456Z	.20251104T202456Z	plot_fig02_scatter_phi_at_fpeak.py.bak.20251104T202456Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/plot_fig02_scatter_phi_at_fpeak.py.bak.20251104T202752Z	.20251104T202752Z	plot_fig02_scatter_phi_at_fpeak.py.bak.20251104T202752Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/plot_fig02_scatter_phi_at_fpeak.py.bak_20251030T155144	.bak_20251030T155144	plot_fig02_scatter_phi_at_fpeak.py.bak_20251030T155144	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/plot_fig02_scatter_phi_at_fpeak.py.bak_20251031T171956Z	.bak_20251031T171956Z	plot_fig02_scatter_phi_at_fpeak.py.bak_20251031T171956Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/plot_fig02_scatter_phi_at_fpeak.py.bak_20251031T172143Z	.bak_20251031T172143Z	plot_fig02_scatter_phi_at_fpeak.py.bak_20251031T172143Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/plot_fig02_scatter_phi_at_fpeak.py.bak_20251031T173142Z	.bak_20251031T173142Z	plot_fig02_scatter_phi_at_fpeak.py.bak_20251031T173142Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/plot_fig02_scatter_phi_at_fpeak.py.bak_20251031T204500Z	.bak_20251031T204500Z	plot_fig02_scatter_phi_at_fpeak.py.bak_20251031T204500Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/plot_fig02_scatter_phi_at_fpeak.py.bak_20251031T204856Z	.bak_20251031T204856Z	plot_fig02_scatter_phi_at_fpeak.py.bak_20251031T204856Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/plot_fig03_convergence_p95_vs_n.py.QUARANTINE.20251105T144301Z.bak	.bak	plot_fig03_convergence_p95_vs_n.py.QUARANTINE.20251105T144301Z.bak	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/plot_fig03_convergence_p95_vs_n.py.bak.20251104T194759Z	.20251104T194759Z	plot_fig03_convergence_p95_vs_n.py.bak.20251104T194759Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/plot_fig03_convergence_p95_vs_n.py.bak.20251104T202456Z	.20251104T202456Z	plot_fig03_convergence_p95_vs_n.py.bak.20251104T202456Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/plot_fig03_convergence_p95_vs_n.py.bak.20251104T202752Z	.20251104T202752Z	plot_fig03_convergence_p95_vs_n.py.bak.20251104T202752Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/plot_fig03_convergence_p95_vs_n.py.bak.20251104T205352Z	.20251104T205352Z	plot_fig03_convergence_p95_vs_n.py.bak.20251104T205352Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/plot_fig03_convergence_p95_vs_n.py.bak.20251104T205837Z	.20251104T205837Z	plot_fig03_convergence_p95_vs_n.py.bak.20251104T205837Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/plot_fig03_convergence_p95_vs_n.py.bak.20251104T210206Z	.20251104T210206Z	plot_fig03_convergence_p95_vs_n.py.bak.20251104T210206Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/plot_fig03_convergence_p95_vs_n.py.bak_20251030T155713	.bak_20251030T155713	plot_fig03_convergence_p95_vs_n.py.bak_20251030T155713	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/plot_fig03_convergence_p95_vs_n.py.bak_20251031T171956Z	.bak_20251031T171956Z	plot_fig03_convergence_p95_vs_n.py.bak_20251031T171956Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/plot_fig03_convergence_p95_vs_n.py.bak_20251031T172143Z	.bak_20251031T172143Z	plot_fig03_convergence_p95_vs_n.py.bak_20251031T172143Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/plot_fig03_convergence_p95_vs_n.py.bak_20251031T173142Z	.bak_20251031T173142Z	plot_fig03_convergence_p95_vs_n.py.bak_20251031T173142Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/plot_fig03_convergence_p95_vs_n.py.bak_20251031T204500Z	.bak_20251031T204500Z	plot_fig03_convergence_p95_vs_n.py.bak_20251031T204500Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/plot_fig03_convergence_p95_vs_n.py.bak_20251031T204856Z	.bak_20251031T204856Z	plot_fig03_convergence_p95_vs_n.py.bak_20251031T204856Z	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/plot_fig03_convergence_p95_vs_n.py.r10.20251104T210441Z.bak	.bak	plot_fig03_convergence_p95_vs_n.py.r10.20251104T210441Z.bak	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/plot_fig03_convergence_p95_vs_n.py.r11.20251104T211127Z.bak	.bak	plot_fig03_convergence_p95_vs_n.py.r11.20251104T211127Z.bak	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/plot_fig03_convergence_p95_vs_n.py.r12.20251104T211548Z.bak	.bak	plot_fig03_convergence_p95_vs_n.py.r12.20251104T211548Z.bak	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/plot_fig03_convergence_p95_vs_n.py.r12M.20251105T010919Z.bak	.bak	plot_fig03_convergence_p95_vs_n.py.r12M.20251105T010919Z.bak	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/plot_fig03_convergence_p95_vs_n.py.r12N.20251105T011053Z.bak	.bak	plot_fig03_convergence_p95_vs_n.py.r12N.20251105T011053Z.bak	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/plot_fig03_convergence_p95_vs_n.py.r12O.20251105T011225Z.bak	.bak	plot_fig03_convergence_p95_vs_n.py.r12O.20251105T011225Z.bak	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/plot_fig03_convergence_p95_vs_n.py.r12P.20251105T011455Z.bak	.bak	plot_fig03_convergence_p95_vs_n.py.r12P.20251105T011455Z.bak	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/plot_fig03_convergence_p95_vs_n.py.r12Q.20251105T011914Z.bak	.bak	plot_fig03_convergence_p95_vs_n.py.r12Q.20251105T011914Z.bak	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/plot_fig03_convergence_p95_vs_n.py.r12W.20251105T013450Z.bak	.bak	plot_fig03_convergence_p95_vs_n.py.r12W.20251105T013450Z.bak	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/plot_fig03_convergence_p95_vs_n.py.r12Z.20251105T014152Z.bak	.bak	plot_fig03_convergence_p95_vs_n.py.r12Z.20251105T014152Z.bak	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/plot_fig03_convergence_p95_vs_n.py.r12b.20251104T211740Z.bak	.bak	plot_fig03_convergence_p95_vs_n.py.r12b.20251104T211740Z.bak	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/plot_fig03_convergence_p95_vs_n.py.r12c.20251104T211939Z.bak	.bak	plot_fig03_convergence_p95_vs_n.py.r12c.20251104T211939Z.bak	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/plot_fig03_convergence_p95_vs_n.py.r12f.20251104T212323Z.bak	.bak	plot_fig03_convergence_p95_vs_n.py.r12f.20251104T212323Z.bak	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/plot_fig03_convergence_p95_vs_n.py.r12h.20251104T212533Z.bak	.bak	plot_fig03_convergence_p95_vs_n.py.r12h.20251104T212533Z.bak	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
10	scripts	scripts/chapter10/plot_fig03_convergence_p95_vs_n.py.r12i.20251105T003854Z.bak	.bak	plot_fig03_convergence_p95_vs_n.py.r12i.20251105T003854Z.bak	scripts	False	BACKUP_OR_RESCUE	Copie de secours / variante (suffixe .bak/.pass/.broken/.rescue/.tmp...).
